,CD_CVM,Date,Return,week_return,month_return,event,Year
1242,19348,2015-01-09,-0.044714272295276594,0.02740694634657624,-0.04416413001984537,0,2015
1243,19348,2015-01-12,-0.02445537266980321,-0.002060972975325811,-0.08742882099758878,0,2015
1244,19348,2015-01-13,-0.001179562840041572,-0.019287545807623603,-0.05062911268825243,0,2015
1245,19348,2015-01-14,0.006763802913090824,-0.04806412614725565,-0.047784688645873194,0,2015
1246,19348,2015-01-15,-0.008831472298657175,-0.07241687719068772,-0.0414132499744643,0,2015
1247,19348,2015-01-16,0.015258598421602435,-0.012444006473808607,-0.037438183652216385,0,2015
1248,19348,2015-01-19,-0.0367776486784444,-0.024766282482449834,-0.019447150532702205,0,2015
1249,19348,2015-01-20,0.0033177498024569035,-0.020268969839951453,0.005434765755985445,0,2015
1250,19348,2015-01-21,0.02908217441672319,0.0020494016636810135,0.03937288745585838,0,2015
1251,19348,2015-01-22,0.004959898269749654,0.01584077223208766,-0.004935471606427715,0,2015
1252,19348,2015-01-23,-0.009650599150040882,-0.009068425339555696,-0.007027826036472973,0,2015
1253,19348,2015-01-26,0.011685753440828185,0.03939497677971702,-0.01068912304820774,0,2015
1254,19348,2015-01-27,-0.003782905150705561,0.03229432182655455,-0.021344886767496303,0,2015
1255,19348,2015-01-28,-0.020619291612356747,-0.017407144202525357,-0.046519981259891145,0,2015
1256,19348,2015-01-29,-0.006868787350167852,-0.029235829822442803,-0.03908248143324649,0,2015
1257,19348,2015-01-30,-0.014184681612106073,-0.03376991228450797,-0.056144788773543904,0,2015
1258,19348,2015-02-02,0.012685217476031175,-0.032770448249305154,-0.037695857837987956,0,2015
1259,19348,2015-02-03,0.02752876468152345,-0.001458778417076069,0.01233858440625861,1,2015
1260,19348,2015-02-04,0.036127738252819994,0.055288251448100734,0.04345377600697978,0,2015
1261,19348,2015-02-05,-0.008484201144220984,0.05367283765404756,0.01892256487050256,0,2015
1262,19348,2015-02-06,-0.002274660036720617,0.0655828592294329,-0.01889247841894101,0,2015
1263,19348,2015-02-09,0.006242920131015846,0.05914056188441783,-0.028170837032700107,0,2015
1264,19348,2015-02-10,-0.012811569828007428,0.01880022737488686,0.0037318654345691203,0,2015
1265,19348,2015-02-11,-0.04153857818149316,-0.05886608905942643,-0.013351340077120884,0,2015
1266,19348,2015-02-12,0.025944880083600606,-0.024437007831604695,0.0137731028465212,0,2015
1267,19348,2015-02-13,0.03263964242726131,0.010477294632377019,0.03964894236069164,0,2015
1268,19348,2015-02-18,0.005898040656873453,0.010132415158234747,0.05437845531622235,0,2015
1269,19348,2015-02-19,-0.0002801418702288719,0.02266384311601323,0.03883971502439095,0,2015
1270,19348,2015-02-20,0.005308006882970007,0.0695104281804765,0.08092537058580533,0,2015
1271,19348,2015-02-23,0.009704853686138831,0.05327040178301463,0.08731247446948744,0,2015
1272,19348,2015-02-24,0.010431038760584155,0.0310617981163377,0.06866133881334839,0,2015
1273,19348,2015-02-25,0.002454669360404296,0.027618426819868386,0.0661561099040031,0,2015
1274,19348,2015-02-26,0.0048912869331122375,0.03278985562320953,0.08069799598715603,0,2015
1275,19348,2015-02-27,-0.010628299559969348,0.016853549180269944,0.05838394298635855,0,2015
1276,19348,2015-03-02,-0.0049436296650015735,0.0022050658291297813,0.05722321847206258,0,2015
1277,19348,2015-03-03,0.007679688148825444,-0.0005462847826291456,0.08552219823324468,0,2015
1278,19348,2015-03-04,-0.008781688315448307,-0.011782642458481651,0.08360929726796433,0,2015
1279,19348,2015-03-05,-0.008859338682311207,-0.025533268073905022,0.08893464019775911,0,2015
1280,19348,2015-03-06,-0.027059116215229575,-0.0419640847291651,0.04919030650649848,0,2015
